lighthouse_target_id,source_document_id,crawl_run_id,university_id,sample_course_id,journey_id,page_role,source_kind,default_strategy,default_device_category,scope_status,selection_rule,js_dependency_level_preaudit,tested_url,final_url,notes,collection_crawl_run_id,started_at,ended_at,status,audited_url,url_source_column,strategy_used,target_dir,work_dir,filesystem_dir,collect_exit_code,upload_exit_code,error_message,representative_json_path,representative_html_path,representative_requested_url,representative_final_url,fetch_time,lighthouse_version,runtime_error_code,runtime_error_message,category_performance,category_accessibility,category_best_practices,category_seo,metric_fcp_ms,metric_lcp_ms,metric_speed_index_ms,metric_tbt_ms,metric_cls,metric_inp_ms,report_count
LH_COURSE_C013,SD0028,CR004,UNI07,C013,J013,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://corsi.unige.it/11938,https://corsi.unige.it/corsi/11938,tranche3; source seed redirects to canonical /corsi/11938,CR034,2026-04-23T14:38:16Z,2026-04-23T14:39:11Z,ok,https://corsi.unige.it/corsi/11938,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C013,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C013/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C013/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C013/lhci_filesystem/corsi_unige_it-corsi_11938-2026_04_23_14_38_59.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C013/lhci_filesystem/corsi_unige_it-corsi_11938-2026_04_23_14_38_59.report.html,https://corsi.unige.it/corsi/11938,https://corsi.unige.it/corsi/11938,2026-04-23T14:38:59.209Z,12.6.1,,,0.97,0.86,1,0.92,1397.4180000000001,2222.418,3236.7022516547854,85,0.014995,,3
LH_COURSE_C014,SD0029,CR004,UNI07,C014,J014,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://corsi.unige.it/11945,https://corsi.unige.it/corsi/11945,tranche3; source seed redirects to canonical /corsi/11945,CR034,2026-04-23T14:39:11Z,2026-04-23T14:40:08Z,ok,https://corsi.unige.it/corsi/11945,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C014,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C014/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C014/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C014/lhci_filesystem/corsi_unige_it-corsi_11945-2026_04_23_14_39_39.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C014/lhci_filesystem/corsi_unige_it-corsi_11945-2026_04_23_14_39_39.report.html,https://corsi.unige.it/corsi/11945,https://corsi.unige.it/corsi/11945,2026-04-23T14:39:39.389Z,12.6.1,,,0.57,0.82,1,0.83,8761.6195,15443.342500000002,8761.6195,20,0,,3
LH_COURSE_C015,SD0032,CR004,UNI08,C015,J015,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.unimib.it/triennale/comunicazione-interculturale,https://www.unimib.it/triennale/comunicazione-interculturale,tranche3; official course page,CR034,2026-04-23T14:40:08Z,2026-04-23T14:41:02Z,ok,https://www.unimib.it/triennale/comunicazione-interculturale,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C015,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C015/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C015/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C015/lhci_filesystem/www_unimib_it-triennale_comunicazione_interculturale-2026_04_23_14_40_48.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C015/lhci_filesystem/www_unimib_it-triennale_comunicazione_interculturale-2026_04_23_14_40_48.report.html,https://www.unimib.it/triennale/comunicazione-interculturale,https://www.unimib.it/triennale/comunicazione-interculturale,2026-04-23T14:40:48.453Z,12.6.1,,,0.59,0.96,0.96,0.92,3278.126,9031.427999999998,5373.915746857836,284.1260000000011,0,,3
LH_COURSE_C016,SD0033,CR004,UNI08,C016,J016,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,tranche3; official course page,CR034,2026-04-23T14:41:02Z,2026-04-23T14:41:54Z,ok,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C016,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C016/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C016/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C016/lhci_filesystem/www_unimib_it-magistrale_teoria_tecnologia_comunicazione-2026_04_23_14_41_12.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C016/lhci_filesystem/www_unimib_it-magistrale_teoria_tecnologia_comunicazione-2026_04_23_14_41_12.report.html,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,https://www.unimib.it/magistrale/teoria-tecnologia-comunicazione,2026-04-23T14:41:12.137Z,12.6.1,,,0.68,0.96,0.96,0.85,1817.5795000000003,8827.8115,2784.69169079019,255.5,0.058243,,3
LH_COURSE_C017,SD0036,CR005,UNI09,C017,J017,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.unimi.it/it/corsi/laurea-triennale/comunicazione-e-societa-ces,https://www.unimi.it/it/corsi/laurea-triennale/comunicazione-e-societa-ces,tranche4; official course page,CR034,2026-04-23T14:41:54Z,2026-04-23T14:42:57Z,ok,https://www.unimi.it/it/corsi/laurea-triennale/comunicazione-e-societa-ces,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C017,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C017/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C017/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C017/lhci_filesystem/www_unimi_it-it_corsi_laurea_triennale_comunicazione_e_societa_ces-2026_04_23_14_42_32.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C017/lhci_filesystem/www_unimi_it-it_corsi_laurea_triennale_comunicazione_e_societa_ces-2026_04_23_14_42_32.report.html,https://www.unimi.it/it/corsi/laurea-triennale/comunicazione-e-societa-ces,https://www.unimi.it/it/corsi/laurea-triennale/comunicazione-e-societa-ces,2026-04-23T14:42:32.905Z,12.6.1,,,0.66,0.96,0.96,0.92,3166.83,9262.791000000001,5261.8302560236025,7,0,,3
LH_COURSE_C018,SD0037,CR005,UNI09,C018,J018,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.unimi.it/it/corsi/laurea-magistrale/editoria-culture-della-comunicazione-e-della-moda,https://www.unimi.it/it/corsi/laurea-magistrale/editoria-culture-della-comunicazione-e-della-moda,tranche4; official course page,CR034,2026-04-23T14:42:57Z,2026-04-23T14:43:55Z,ok,https://www.unimi.it/it/corsi/laurea-magistrale/editoria-culture-della-comunicazione-e-della-moda,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C018,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C018/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C018/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C018/lhci_filesystem/www_unimi_it-it_corsi_laurea_magistrale_editoria_culture_della_comunicazione_e_della_moda-2026_04_23_14_43_24.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C018/lhci_filesystem/www_unimi_it-it_corsi_laurea_magistrale_editoria_culture_della_comunicazione_e_della_moda-2026_04_23_14_43_24.report.html,https://www.unimi.it/it/corsi/laurea-magistrale/editoria-culture-della-comunicazione-e-della-moda,https://www.unimi.it/it/corsi/laurea-magistrale/editoria-culture-della-comunicazione-e-della-moda,2026-04-23T14:43:24.279Z,12.6.1,,,0.65,0.96,0.96,0.92,3279.5950000000003,9108.72,5652.700791359043,12,0,,3
LH_COURSE_C019,SD0040,CR005,UNI10,C019,J019,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.uninsubria.it/formazione/offerta-formativa/corsi-di-laurea/scienze-della-comunicazione,https://www.uninsubria.it/formazione/offerta-formativa/corsi-di-laurea/scienze-della-comunicazione,tranche4; collected before hub normalization; parent relinked to normalized programmes hub SD0046 in CR006,CR034,2026-04-23T14:43:55Z,2026-04-23T14:44:59Z,ok,https://www.uninsubria.it/formazione/offerta-formativa/corsi-di-laurea/scienze-della-comunicazione,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C019,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C019/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C019/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C019/lhci_filesystem/www_uninsubria_it-formazione_offerta_formativa_corsi_di_laurea_scienze_della_comunicazione-2026_04_23_14_44_45.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C019/lhci_filesystem/www_uninsubria_it-formazione_offerta_formativa_corsi_di_laurea_scienze_della_comunicazione-2026_04_23_14_44_45.report.html,https://www.uninsubria.it/formazione/offerta-formativa/corsi-di-laurea/scienze-della-comunicazione,https://www.uninsubria.it/formazione/offerta-formativa/corsi-di-laurea/scienze-della-comunicazione,2026-04-23T14:44:45.094Z,12.6.1,,,0.73,0.95,0.96,0.92,2292.5615,4759.876499999999,4751.184959582274,242,0,,3
LH_COURSE_C020,SD0041,CR005,UNI10,C020,J020,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.uninsubria.it/formazione/offerta-formativa/corsi-di-laurea/scienze-e-tecniche-della-comunicazione,https://www.uninsubria.it/formazione/offerta-formativa/corsi-di-laurea/scienze-e-tecniche-della-comunicazione,tranche4; collected before hub normalization; parent relinked to normalized programmes hub SD0046 in CR006,CR034,2026-04-23T14:44:59Z,2026-04-23T14:45:54Z,ok,https://www.uninsubria.it/formazione/offerta-formativa/corsi-di-laurea/scienze-e-tecniche-della-comunicazione,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C020,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C020/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C020/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C020/lhci_filesystem/www_uninsubria_it-formazione_offerta_formativa_corsi_di_laurea_scienze_e_tecniche_della_comunicazione-2026_04_23_14_45_41.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C020/lhci_filesystem/www_uninsubria_it-formazione_offerta_formativa_corsi_di_laurea_scienze_e_tecniche_della_comunicazione-2026_04_23_14_45_41.report.html,https://www.uninsubria.it/formazione/offerta-formativa/corsi-di-laurea/scienze-e-tecniche-della-comunicazione,https://www.uninsubria.it/formazione/offerta-formativa/corsi-di-laurea/scienze-e-tecniche-della-comunicazione,2026-04-23T14:45:41.502Z,12.6.1,,,0.77,0.95,0.96,0.92,2439.404,4635.904,3228.1230506046877,190,0,,3
LH_COURSE_C021,SD0044,CR005,UNI11,C021,J021,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://corsi.unisa.it/scienze-della-comunicazione,https://corsi.unisa.it/scienze-della-comunicazione,tranche4; official course portal,CR034,2026-04-23T14:45:54Z,2026-04-23T14:46:46Z,ok,https://corsi.unisa.it/scienze-della-comunicazione,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C021,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C021/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C021/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C021/lhci_filesystem/corsi_unisa_it-scienze_della_comunicazione-2026_04_23_14_46_33.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C021/lhci_filesystem/corsi_unisa_it-scienze_della_comunicazione-2026_04_23_14_46_33.report.html,https://corsi.unisa.it/scienze-della-comunicazione,https://corsi.unisa.it/scienze-della-comunicazione,2026-04-23T14:46:33.615Z,12.6.1,,,0.95,0.98,0.79,0.92,1518.7199999999998,2347.6965,2776.181748537055,0,0.098732,,3
LH_COURSE_C022,SD0045,CR005,UNI11,C022,J022,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://corsi.unisa.it/corporate-communication-e-media,https://corsi.unisa.it/corporate-communication-e-media,tranche4; official course portal,CR034,2026-04-23T14:46:46Z,2026-04-23T14:47:39Z,ok,https://corsi.unisa.it/corporate-communication-e-media,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C022,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C022/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C022/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C022/lhci_filesystem/corsi_unisa_it-corporate_communication_e_media-2026_04_23_14_46_57.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C022/lhci_filesystem/corsi_unisa_it-corporate_communication_e_media-2026_04_23_14_46_57.report.html,https://corsi.unisa.it/corporate-communication-e-media,https://corsi.unisa.it/corporate-communication-e-media,2026-04-23T14:46:57.061Z,12.6.1,,,0.92,0.98,0.79,0.92,1517.894,2420.5280000000002,2676.6917696708024,15.5,0.1371,,3
LH_COURSE_C023,SD0049,CR007,UNI12,C023,J023,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/l/2025-2026/scienze-della-comunicazione-0580706202000001/,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/l/2025-2026/scienze-della-comunicazione-0580706202000001/,tranche5; collected before hub normalization; parent relinked to normalized programmes hub SD0059 in CR008,CR034,2026-04-23T14:47:39Z,2026-04-23T14:48:51Z,ok,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/l/2025-2026/scienze-della-comunicazione-0580706202000001/,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C023,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C023/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C023/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C023/lhci_filesystem/www_uniroma3_it-corsi_dipartimento_di_filosofia_comunicazione_e_spettacolo_l_2025_2026_scienze_della_comunicazione_0580706202000001_-2026_04_23_14_47_50.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C023/lhci_filesystem/www_uniroma3_it-corsi_dipartimento_di_filosofia_comunicazione_e_spettacolo_l_2025_2026_scienze_della_comunicazione_0580706202000001_-2026_04_23_14_47_50.report.html,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/l/2025-2026/scienze-della-comunicazione-0580706202000001/,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/l/2025-2026/scienze-della-comunicazione-0580706202000001/,2026-04-23T14:47:50.530Z,12.6.1,,,0.44,0.9,0.79,1,3878.2244999999994,6765.5875000000015,19685.007394651915,144.07324999999946,0.266009,,3
LH_COURSE_C024,SD0050,CR007,UNI12,C024,J024,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/lm/2025-2026/scienze-cognitive-della-comunicazione-e-dellazione-0580707309300001/,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/lm/2025-2026/scienze-cognitive-della-comunicazione-e-dellazione-0580707309300001/,tranche5; collected before hub normalization; parent relinked to normalized programmes hub SD0059 in CR008,CR034,2026-04-23T14:48:51Z,2026-04-23T14:50:00Z,ok,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/lm/2025-2026/scienze-cognitive-della-comunicazione-e-dellazione-0580707309300001/,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C024,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C024/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C024/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C024/lhci_filesystem/www_uniroma3_it-corsi_dipartimento_di_filosofia_comunicazione_e_spettacolo_lm_2025_2026_scienze_cognitive_della_comunicazione_e_dellazione_0580707309300001_-2026_04_23_14_49_31.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C024/lhci_filesystem/www_uniroma3_it-corsi_dipartimento_di_filosofia_comunicazione_e_spettacolo_lm_2025_2026_scienze_cognitive_della_comunicazione_e_dellazione_0580707309300001_-2026_04_23_14_49_31.report.html,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/lm/2025-2026/scienze-cognitive-della-comunicazione-e-dellazione-0580707309300001/,https://www.uniroma3.it/corsi/dipartimento-di-filosofia-comunicazione-e-spettacolo/lm/2025-2026/scienze-cognitive-della-comunicazione-e-dellazione-0580707309300001/,2026-04-23T14:49:31.500Z,12.6.1,,,0.52,0.9,0.79,1,6248.144799999999,11034.408800000001,7048.420127188969,301.1872999999978,0,,3
LH_COURSE_C025,SD0053,CR007,UNI13,C025,J025,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.unipa.it/dipartimenti/cultureesocieta/cds/scienzedellacomunicazione2447,https://www.unipa.it/dipartimenti/cultureesocieta/cds/scienzedellacomunicazione2447,tranche5; collected before hub normalization; parent relinked to normalized programmes hub SD0060 in CR009,CR034,2026-04-23T14:50:00Z,2026-04-23T14:50:56Z,ok,https://www.unipa.it/dipartimenti/cultureesocieta/cds/scienzedellacomunicazione2447,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C025,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C025/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C025/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C025/lhci_filesystem/www_unipa_it-dipartimenti_cultureesocieta_cds_scienzedellacomunicazione2447-2026_04_23_14_50_42.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C025/lhci_filesystem/www_unipa_it-dipartimenti_cultureesocieta_cds_scienzedellacomunicazione2447-2026_04_23_14_50_42.report.html,https://www.unipa.it/dipartimenti/cultureesocieta/cds/scienzedellacomunicazione2447,https://www.unipa.it/dipartimenti/cultureesocieta/cds/scienzedellacomunicazione2447,2026-04-23T14:50:42.294Z,12.6.1,,,0.56,0.9,0.93,1,8544.7736,12416.1992,8544.7736,108,0,,3
LH_COURSE_C026,SD0054,CR007,UNI13,C026,J026,course_page,course_seed,mobile,mobile,canonical_default,latest_nonpilot_course_page,low,https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215,https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215,tranche5; collected before hub normalization; parent relinked to normalized programmes hub SD0060 in CR009,CR034,2026-04-23T14:50:56Z,2026-04-23T14:51:51Z,ok,https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215,final_url,mobile,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C026,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C026/workdir,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C026/lhci_filesystem,0,0,,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C026/lhci_filesystem/www_unipa_it-dipartimenti_cultureesocieta_cds_comunicazionedelpatrimonioculturale2215-2026_04_23_14_51_37.report.json,/Users/gaialorenzoni/progetti/uni-sites-audit/university-websites-usability-audit/artifacts/runs/CR034_lighthouse_mobile_v1/LH_COURSE_C026/lhci_filesystem/www_unipa_it-dipartimenti_cultureesocieta_cds_comunicazionedelpatrimonioculturale2215-2026_04_23_14_51_37.report.html,https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215,https://www.unipa.it/dipartimenti/cultureesocieta/cds/comunicazionedelpatrimonioculturale2215,2026-04-23T14:51:37.609Z,12.6.1,,,0.63,0.85,0.96,0.92,4363.2919999999995,8929.092999999999,4945.426650003777,62,0,,3
